BUS_name,timestamp,measurement,value,unit
SF_1217,2022-02-01T00:00:00,generatedEnergy,0.831486027182415,kWh
SF_1217,2022-03-01T00:00:00,consumedEnergy,536.776902159249,kWh
SF_1217,2022-03-01T00:00:00,generatedEnergy,0.912475437292299,kWh
SF_1217,2022-04-01T00:00:00,consumedEnergy,442.014880022057,kWh
SF_1217,2022-04-01T00:00:00,generatedEnergy,0.861381850412772,kWh
SF_1217,2022-05-01T00:00:00,consumedEnergy,224.362692376486,kWh
SF_1217,2022-05-01T00:00:00,generatedEnergy,0.471688135253245,kWh
SF_1217,2022-06-01T00:00:00,consumedEnergy,212.234070006876,kWh
SF_1217,2022-06-01T00:00:00,generatedEnergy,0.493059917053507,kWh
SF_1217,2022-07-01T00:00:00,consumedEnergy,311.91116016353,kWh
SF_1217,2022-07-01T00:00:00,generatedEnergy,0.517746448442104,kWh
SF_1217,2022-08-01T00:00:00,consumedEnergy,396.524015600997,kWh
SF_1217,2022-08-01T00:00:00,generatedEnergy,0.611326875298035,kWh
SF_1217,2022-09-01T00:00:00,consumedEnergy,343.661545052175,kWh
SF_1217,2022-09-01T00:00:00,generatedEnergy,0.533908941680949,kWh
SF_1217,2022-10-01T00:00:00,consumedEnergy,396.060352454572,kWh
SF_1217,2022-10-01T00:00:00,generatedEnergy,0.733311951214938,kWh
SF_1217,2022-11-01T00:00:00,consumedEnergy,414.710343866321,kWh
SF_1217,2022-11-01T00:00:00,generatedEnergy,0.743582030839684,kWh
SF_1217,2022-12-01T00:00:00,consumedEnergy,445.460927348967,kWh
SF_1217,2022-12-01T00:00:00,generatedEnergy,0.92332567514181,kWh
SF_1218,2022-01-01T00:00:00,consumedEnergy,11077.9527063266,kWh
SF_1218,2022-01-01T00:00:00,generatedEnergy,0,kWh
SF_1218,2022-02-01T00:00:00,consumedEnergy,10942.6966367388,kWh
SF_1218,2022-02-01T00:00:00,generatedEnergy,0,kWh
SF_1218,2022-03-01T00:00:00,consumedEnergy,10466.9939783032,kWh
SF_1218,2022-03-01T00:00:00,generatedEnergy,0,kWh
SF_1218,2022-04-01T00:00:00,consumedEnergy,10029.2789269979,kWh
SF_1218,2022-04-01T00:00:00,generatedEnergy,0,kWh
SF_1218,2022-05-01T00:00:00,consumedEnergy,5644.0269449152,kWh
SF_1218,2022-05-01T00:00:00,generatedEnergy,0,kWh
SF_1218,2022-06-01T00:00:00,consumedEnergy,4415.26228339445,kWh
SF_1218,2022-06-01T00:00:00,generatedEnergy,0,kWh
SF_1218,2022-07-01T00:00:00,consumedEnergy,6863.49610933532,kWh
SF_1218,2022-07-01T00:00:00,generatedEnergy,0,kWh
SF_1218,2022-08-01T00:00:00,consumedEnergy,9071.11366816207,kWh
SF_1218,2022-08-01T00:00:00,generatedEnergy,0,kWh
SF_1218,2022-09-01T00:00:00,consumedEnergy,7351.68315893575,kWh
SF_1218,2022-09-01T00:00:00,generatedEnergy,0,kWh
SF_1218,2022-10-01T00:00:00,consumedEnergy,9045.55344093564,kWh
SF_1218,2022-10-01T00:00:00,generatedEnergy,0,kWh
SF_1218,2022-11-01T00:00:00,consumedEnergy,9370.91998624154,kWh
SF_1218,2022-11-01T00:00:00,generatedEnergy,0,kWh
SF_1218,2022-12-01T00:00:00,consumedEnergy,13067.0221597136,kWh
SF_1218,2022-12-01T00:00:00,generatedEnergy,0,kWh
SF_1219,2022-01-01T00:00:00,consumedEnergy,500.249937012399,kWh
SF_1219,2022-01-01T00:00:00,generatedEnergy,0.94695444188594,kWh
SF_1219,2022-02-01T00:00:00,consumedEnergy,410.511723462024,kWh
SF_1219,2022-02-01T00:00:00,generatedEnergy,0.760715325177733,kWh
SF_1219,2022-03-01T00:00:00,consumedEnergy,519.432616704777,kWh
SF_1219,2022-03-01T00:00:00,generatedEnergy,0.833557428822478,kWh
SF_1219,2022-04-01T00:00:00,consumedEnergy,423.148319922071,kWh
SF_1219,2022-04-01T00:00:00,generatedEnergy,0.809637930054246,kWh
SF_1219,2022-05-01T00:00:00,consumedEnergy,190.229254543442,kWh
SF_1219,2022-05-01T00:00:00,generatedEnergy,0.423195417808708,kWh
SF_1219,2022-06-01T00:00:00,consumedEnergy,229.384963600956,kWh
SF_1219,2022-06-01T00:00:00,generatedEnergy,0.339672036447573,kWh
SF_1219,2022-07-01T00:00:00,consumedEnergy,248.220312508016,kWh
SF_1219,2022-07-01T00:00:00,generatedEnergy,0.512234726365493,kWh
SF_1219,2022-08-01T00:00:00,consumedEnergy,378.465992306005,kWh
SF_1219,2022-08-01T00:00:00,generatedEnergy,0.717756726603152,kWh
SF_1219,2022-09-01T00:00:00,consumedEnergy,330.359123644797,kWh
SF_1219,2022-09-01T00:00:00,generatedEnergy,0.573575614223923,kWh
SF_1219,2022-10-01T00:00:00,consumedEnergy,422.922403749656,kWh
SF_1219,2022-10-01T00:00:00,generatedEnergy,0.844993020792876,kWh
SF_1219,2022-11-01T00:00:00,consumedEnergy,417.306764088374,kWh
SF_1219,2022-11-01T00:00:00,generatedEnergy,0.86475366242299,kWh
SF_1219,2022-12-01T00:00:00,consumedEnergy,534.995332457484,kWh
SF_1219,2022-12-01T00:00:00,generatedEnergy,0.86853506439489,kWh
SF_1220,2022-01-01T00:00:00,consumedEnergy,65276.7025103315,kWh
SF_1220,2022-01-01T00:00:00,generatedEnergy,0,kWh
SF_1220,2022-02-01T00:00:00,consumedEnergy,48925.5720099471,kWh
SF_1220,2022-02-01T00:00:00,generatedEnergy,0,kWh
SF_1220,2022-03-01T00:00:00,consumedEnergy,56476.0991166693,kWh
SF_1220,2022-03-01T00:00:00,generatedEnergy,0,kWh
SF_1220,2022-04-01T00:00:00,consumedEnergy,48077.4092576309,kWh
SF_1220,2022-04-01T00:00:00,generatedEnergy,0,kWh
SF_1220,2022-05-01T00:00:00,consumedEnergy,22600.8888386642,kWh
SF_1220,2022-05-01T00:00:00,generatedEnergy,0,kWh
SF_1220,2022-06-01T00:00:00,consumedEnergy,27130.2049655179,kWh
SF_1220,2022-06-01T00:00:00,generatedEnergy,0,kWh
SF_1220,2022-07-01T00:00:00,consumedEnergy,28485.4604279145,kWh
SF_1220,2022-07-01T00:00:00,generatedEnergy,0,kWh
SF_1220,2022-08-01T00:00:00,consumedEnergy,46793.5196877022,kWh
SF_1220,2022-08-01T00:00:00,generatedEnergy,0,kWh
SF_1220,2022-09-01T00:00:00,consumedEnergy,35130.5146802022,kWh
SF_1220,2022-09-01T00:00:00,generatedEnergy,0,kWh
SF_1220,2022-10-01T00:00:00,consumedEnergy,51091.512025069,kWh
SF_1220,2022-10-01T00:00:00,generatedEnergy,0,kWh
SF_1220,2022-11-01T00:00:00,consumedEnergy,58151.8367417201,kWh
SF_1220,2022-11-01T00:00:00,generatedEnergy,0,kWh
SF_1220,2022-12-01T00:00:00,consumedEnergy,75215.8797386312,kWh
SF_1220,2022-12-01T00:00:00,generatedEnergy,0,kWh
SF_1221,2022-01-01T00:00:00,consumedEnergy,19260.6169595285,kWh
SF_1221,2022-01-01T00:00:00,generatedEnergy,0,kWh
SF_1221,2022-02-01T00:00:00,consumedEnergy,18528.3361197077,kWh
SF_1221,2022-02-01T00:00:00,generatedEnergy,0,kWh
SF_1221,2022-03-01T00:00:00,consumedEnergy,16641.0353896919,kWh
SF_1221,2022-03-01T00:00:00,generatedEnergy,0,kWh
SF_1221,2022-04-01T00:00:00,consumedEnergy,15043.1845802179,kWh
SF_1221,2022-04-01T00:00:00,generatedEnergy,0,kWh
SF_1221,2022-05-01T00:00:00,consumedEnergy,8942.05484664627,kWh
SF_1221,2022-05-01T00:00:00,generatedEnergy,0,kWh
SF_1221,2022-06-01T00:00:00,consumedEnergy,9590.97436194746,kWh
SF_1221,2022-06-01T00:00:00,generatedEnergy,0,kWh
SF_1221,2022-07-01T00:00:00,consumedEnergy,10596.9736869378,kWh
SF_1221,2022-07-01T00:00:00,generatedEnergy,0,kWh
SF_1221,2022-08-01T00:00:00,consumedEnergy,14939.6522555627,kWh
SF_1221,2022-08-01T00:00:00,generatedEnergy,0,kWh
SF_1221,2022-09-01T00:00:00,consumedEnergy,12972.288247895,kWh
SF_1221,2022-09-01T00:00:00,generatedEnergy,0,kWh
SF_1221,2022-10-01T00:00:00,consumedEnergy,17064.3864425344,kWh
SF_1221,2022-10-01T00:00:00,generatedEnergy,0,kWh
SF_1221,2022-11-01T00:00:00,consumedEnergy,17461.8597109663,kWh
SF_1221,2022-11-01T00:00:00,generatedEnergy,0,kWh
SF_1221,2022-12-01T00:00:00,consumedEnergy,16522.6373983642,kWh
SF_1221,2022-12-01T00:00:00,generatedEnergy,0,kWh
SF_1223,2022-01-01T00:00:00,consumedEnergy,27114.1575871692,kWh
SF_1223,2022-01-01T00:00:00,generatedEnergy,0,kWh
SF_1223,2022-02-01T00:00:00,consumedEnergy,25292.5086196504,kWh
SF_1223,2022-02-01T00:00:00,generatedEnergy,0,kWh
SF_1223,2022-03-01T00:00:00,consumedEnergy,26135.582155064,kWh
SF_1223,2022-03-01T00:00:00,generatedEnergy,0,kWh
SF_1223,2022-04-01T00:00:00,consumedEnergy,23366.2118743639,kWh
SF_1223,2022-04-01T00:00:00,generatedEnergy,0,kWh
SF_1223,2022-05-01T00:00:00,consumedEnergy,12130.9294027543,kWh
SF_1223,2022-05-01T00:00:00,generatedEnergy,0,kWh
SF_1223,2022-06-01T00:00:00,consumedEnergy,9884.98670833061,kWh
SF_1223,2022-06-01T00:00:00,generatedEnergy,0,kWh
SF_1223,2022-07-01T00:00:00,consumedEnergy,14788.4718119323,kWh
SF_1223,2022-07-01T00:00:00,generatedEnergy,0,kWh
SF_1223,2022-08-01T00:00:00,consumedEnergy,16816.9955294257,kWh
SF_1223,2022-08-01T00:00:00,generatedEnergy,0,kWh
SF_1223,2022-09-01T00:00:00,consumedEnergy,15532.6202979573,kWh
SF_1223,2022-09-01T00:00:00,generatedEnergy,0,kWh
SF_1223,2022-10-01T00:00:00,consumedEnergy,24179.3791620408,kWh
SF_1223,2022-10-01T00:00:00,generatedEnergy,0,kWh
SF_1223,2022-11-01T00:00:00,consumedEnergy,21009.0590983484,kWh
SF_1223,2022-11-01T00:00:00,generatedEnergy,0,kWh
SF_1223,2022-12-01T00:00:00,consumedEnergy,27582.4977529631,kWh
SF_1223,2022-12-01T00:00:00,generatedEnergy,0,kWh
SF_1224,2022-01-01T00:00:00,consumedEnergy,9248.90868541506,kWh
SF_1224,2022-01-01T00:00:00,generatedEnergy,0,kWh
SF_1224,2022-02-01T00:00:00,consumedEnergy,9441.97323958087,kWh
SF_1224,2022-02-01T00:00:00,generatedEnergy,0,kWh
SF_1224,2022-03-01T00:00:00,consumedEnergy,9736.3584810924,kWh
SF_1224,2022-03-01T00:00:00,generatedEnergy,0,kWh
SF_1224,2022-04-01T00:00:00,consumedEnergy,8166.56955388232,kWh
SF_1224,2022-04-01T00:00:00,generatedEnergy,0,kWh
SF_1224,2022-05-01T00:00:00,consumedEnergy,4299.44871339243,kWh
SF_1224,2022-05-01T00:00:00,generatedEnergy,0,kWh
SF_1224,2022-06-01T00:00:00,consumedEnergy,4079.42575757899,kWh
SF_1224,2022-06-01T00:00:00,generatedEnergy,0,kWh
SF_1224,2022-07-01T00:00:00,consumedEnergy,5703.32027303869,kWh
SF_1224,2022-07-01T00:00:00,generatedEnergy,0,kWh
SF_1224,2022-08-01T00:00:00,consumedEnergy,7477.45211353111,kWh
SF_1224,2022-08-01T00:00:00,generatedEnergy,0,kWh
SF_1224,2022-09-01T00:00:00,consumedEnergy,5596.60698476232,kWh
SF_1224,2022-09-01T00:00:00,generatedEnergy,0,kWh
SF_1224,2022-10-01T00:00:00,consumedEnergy,8599.82451598855,kWh
SF_1224,2022-10-01T00:00:00,generatedEnergy,0,kWh
SF_1224,2022-11-01T00:00:00,consumedEnergy,8557.88959231342,kWh
SF_1224,2022-11-01T00:00:00,generatedEnergy,0,kWh
SF_1224,2022-12-01T00:00:00,consumedEnergy,9026.22208942385,kWh
SF_1224,2022-12-01T00:00:00,generatedEnergy,0,kWh
SF_1225,2022-01-01T00:00:00,consumedEnergy,5957.43370547271,kWh
SF_1225,2022-01-01T00:00:00,generatedEnergy,0,kWh
SF_1225,2022-02-01T00:00:00,consumedEnergy,4687.14510206078,kWh
SF_1225,2022-02-01T00:00:00,generatedEnergy,0,kWh
SF_1225,2022-03-01T00:00:00,consumedEnergy,5064.33676973016,kWh
SF_1225,2022-03-01T00:00:00,generatedEnergy,0,kWh
SF_1225,2022-04-01T00:00:00,consumedEnergy,5247.37125624964,kWh
SF_1225,2022-04-01T00:00:00,generatedEnergy,0,kWh
SF_1225,2022-05-01T00:00:00,consumedEnergy,3026.14813778728,kWh
SF_1225,2022-05-01T00:00:00,generatedEnergy,0,kWh
SF_1225,2022-06-01T00:00:00,consumedEnergy,3152.17026207935,kWh
SF_1225,2022-06-01T00:00:00,generatedEnergy,0,kWh
SF_1225,2022-07-01T00:00:00,consumedEnergy,3596.8750302721,kWh
SF_1225,2022-07-01T00:00:00,generatedEnergy,0,kWh
SF_1225,2022-08-01T00:00:00,consumedEnergy,3619.50327714802,kWh
SF_1225,2022-08-01T00:00:00,generatedEnergy,0,kWh
SF_1225,2022-09-01T00:00:00,consumedEnergy,3024.71772006301,kWh
SF_1225,2022-09-01T00:00:00,generatedEnergy,0,kWh
SF_1225,2022-10-01T00:00:00,consumedEnergy,5166.51779455859,kWh
SF_1225,2022-10-01T00:00:00,generatedEnergy,0,kWh
SF_1225,2022-11-01T00:00:00,consumedEnergy,5048.29881648061,kWh
SF_1225,2022-11-01T00:00:00,generatedEnergy,0,kWh
SF_1225,2022-12-01T00:00:00,consumedEnergy,6002.00857809776,kWh
SF_1225,2022-12-01T00:00:00,generatedEnergy,0,kWh
SF_1227,2022-01-01T00:00:00,consumedEnergy,19761.8821785017,kWh
SF_1227,2022-01-01T00:00:00,generatedEnergy,0,kWh
SF_1227,2022-02-01T00:00:00,consumedEnergy,18117.258312168,kWh
SF_1227,2022-02-01T00:00:00,generatedEnergy,0,kWh
SF_1227,2022-03-01T00:00:00,consumedEnergy,18745.2137196931,kWh
SF_1227,2022-03-01T00:00:00,generatedEnergy,0,kWh
SF_1227,2022-04-01T00:00:00,consumedEnergy,15630.832476421,kWh
SF_1227,2022-04-01T00:00:00,generatedEnergy,0,kWh
SF_1227,2022-05-01T00:00:00,consumedEnergy,8437.57132913956,kWh
SF_1227,2022-05-01T00:00:00,generatedEnergy,0,kWh
SF_1227,2022-06-01T00:00:00,consumedEnergy,8295.65382021697,kWh
SF_1227,2022-06-01T00:00:00,generatedEnergy,0,kWh
SF_1227,2022-07-01T00:00:00,consumedEnergy,9835.65286901751,kWh
SF_1227,2022-07-01T00:00:00,generatedEnergy,0,kWh
SF_1227,2022-08-01T00:00:00,consumedEnergy,13310.6267414135,kWh
SF_1227,2022-08-01T00:00:00,generatedEnergy,0,kWh
SF_1227,2022-09-01T00:00:00,consumedEnergy,9998.54728250839,kWh
SF_1227,2022-09-01T00:00:00,generatedEnergy,0,kWh
SF_1227,2022-10-01T00:00:00,consumedEnergy,14983.4687606868,kWh
SF_1227,2022-10-01T00:00:00,generatedEnergy,0,kWh
SF_1227,2022-11-01T00:00:00,consumedEnergy,18227.8957650701,kWh
SF_1227,2022-11-01T00:00:00,generatedEnergy,0,kWh
SF_1227,2022-12-01T00:00:00,consumedEnergy,25118.5967451634,kWh
SF_1227,2022-12-01T00:00:00,generatedEnergy,0,kWh
SF_1228,2022-01-01T00:00:00,consumedEnergy,39785.0079320956,kWh
SF_1228,2022-01-01T00:00:00,generatedEnergy,0,kWh
SF_1228,2022-02-01T00:00:00,consumedEnergy,33793.0415016272,kWh
SF_1228,2022-02-01T00:00:00,generatedEnergy,0,kWh
SF_1228,2022-03-01T00:00:00,consumedEnergy,35516.5600781594,kWh
SF_1228,2022-03-01T00:00:00,generatedEnergy,0,kWh
SF_1228,2022-04-01T00:00:00,consumedEnergy,37022.156380526,kWh
SF_1228,2022-04-01T00:00:00,generatedEnergy,0,kWh
SF_1228,2022-05-01T00:00:00,consumedEnergy,21939.0808537104,kWh
SF_1228,2022-05-01T00:00:00,generatedEnergy,0,kWh
SF_1228,2022-06-01T00:00:00,consumedEnergy,19176.5967611117,kWh
SF_1228,2022-06-01T00:00:00,generatedEnergy,0,kWh
SF_1228,2022-07-01T00:00:00,consumedEnergy,21340.4318343437,kWh
SF_1228,2022-07-01T00:00:00,generatedEnergy,0,kWh
SF_1228,2022-08-01T00:00:00,consumedEnergy,31421.4132195951,kWh
SF_1228,2022-08-01T00:00:00,generatedEnergy,0,kWh
SF_1228,2022-09-01T00:00:00,consumedEnergy,24945.2848945912,kWh
SF_1228,2022-09-01T00:00:00,generatedEnergy,0,kWh
SF_1228,2022-10-01T00:00:00,consumedEnergy,33796.8273603497,kWh
SF_1228,2022-10-01T00:00:00,generatedEnergy,0,kWh
SF_1228,2022-11-01T00:00:00,consumedEnergy,38347.7530431367,kWh
SF_1228,2022-11-01T00:00:00,generatedEnergy,0,kWh
SF_1228,2022-12-01T00:00:00,consumedEnergy,40363.8461407534,kWh
SF_1228,2022-12-01T00:00:00,generatedEnergy,0,kWh
SF_1230,2022-01-01T00:00:00,consumedEnergy,13824.3935327626,kWh
SF_1230,2022-01-01T00:00:00,generatedEnergy,433.106164394047,kWh
SF_1230,2022-02-01T00:00:00,consumedEnergy,12194.7008091068,kWh
SF_1230,2022-02-01T00:00:00,generatedEnergy,431.113878785949,kWh
SF_1230,2022-03-01T00:00:00,consumedEnergy,11748.3766694575,kWh
SF_1230,2022-03-01T00:00:00,generatedEnergy,473.839602871709,kWh
SF_1230,2022-04-01T00:00:00,consumedEnergy,10520.0164508857,kWh
SF_1230,2022-04-01T00:00:00,generatedEnergy,356.294930968546,kWh
SF_1230,2022-05-01T00:00:00,consumedEnergy,5573.46143836012,kWh
SF_1230,2022-05-01T00:00:00,generatedEnergy,216.94629753715,kWh
SF_1230,2022-06-01T00:00:00,consumedEnergy,5851.17993203564,kWh
SF_1230,2022-06-01T00:00:00,generatedEnergy,246.980702029801,kWh
SF_1230,2022-07-01T00:00:00,consumedEnergy,6333.43640987268,kWh
SF_1230,2022-07-01T00:00:00,generatedEnergy,222.112159409562,kWh
SF_1230,2022-08-01T00:00:00,consumedEnergy,9794.27314328137,kWh
SF_1230,2022-08-01T00:00:00,generatedEnergy,320.614948656564,kWh
SF_1230,2022-09-01T00:00:00,consumedEnergy,8647.39889057023,kWh
SF_1230,2022-09-01T00:00:00,generatedEnergy,281.413407563362,kWh
SF_1230,2022-10-01T00:00:00,consumedEnergy,11641.9661071077,kWh
SF_1230,2022-10-01T00:00:00,generatedEnergy,426.939837286226,kWh
SF_1230,2022-11-01T00:00:00,consumedEnergy,12188.3426947105,kWh
SF_1230,2022-11-01T00:00:00,generatedEnergy,451.771512083921,kWh
SF_1230,2022-12-01T00:00:00,consumedEnergy,15184.0539218492,kWh
SF_1230,2022-12-01T00:00:00,generatedEnergy,554.290558413163,kWh
SF_1231,2022-01-01T00:00:00,consumedEnergy,12669.6864289638,kWh
SF_1231,2022-01-01T00:00:00,generatedEnergy,0,kWh
SF_1231,2022-02-01T00:00:00,consumedEnergy,10126.7853292193,kWh
SF_1231,2022-02-01T00:00:00,generatedEnergy,0,kWh
SF_1231,2022-03-01T00:00:00,consumedEnergy,10794.7430691204,kWh
SF_1231,2022-03-01T00:00:00,generatedEnergy,0,kWh
SF_1231,2022-04-01T00:00:00,consumedEnergy,9782.91432591212,kWh
SF_1231,2022-04-01T00:00:00,generatedEnergy,0,kWh
SF_1231,2022-05-01T00:00:00,consumedEnergy,5843.06123836541,kWh
SF_1231,2022-05-01T00:00:00,generatedEnergy,0,kWh
SF_1231,2022-06-01T00:00:00,consumedEnergy,5498.23246640239,kWh
SF_1231,2022-06-01T00:00:00,generatedEnergy,0,kWh
SF_1231,2022-07-01T00:00:00,consumedEnergy,6792.65012908547,kWh
SF_1231,2022-07-01T00:00:00,generatedEnergy,0,kWh
SF_1231,2022-08-01T00:00:00,consumedEnergy,7304.97160892451,kWh
SF_1231,2022-08-01T00:00:00,generatedEnergy,0,kWh
SF_1231,2022-09-01T00:00:00,consumedEnergy,7884.69884543571,kWh
SF_1231,2022-09-01T00:00:00,generatedEnergy,0,kWh
SF_1231,2022-10-01T00:00:00,consumedEnergy,10461.7203099771,kWh
SF_1231,2022-10-01T00:00:00,generatedEnergy,0,kWh
SF_1231,2022-11-01T00:00:00,consumedEnergy,9120.14768891886,kWh
SF_1231,2022-11-01T00:00:00,generatedEnergy,0,kWh
SF_1231,2022-12-01T00:00:00,consumedEnergy,11666.9885596749,kWh
SF_1231,2022-12-01T00:00:00,generatedEnergy,0,kWh
SF_1236,2022-01-01T00:00:00,consumedEnergy,91167.5831349872,kWh
SF_1236,2022-01-01T00:00:00,generatedEnergy,0,kWh
SF_1236,2022-02-01T00:00:00,consumedEnergy,93966.6607852353,kWh
SF_1236,2022-02-01T00:00:00,generatedEnergy,0,kWh
SF_1236,2022-03-01T00:00:00,consumedEnergy,93830.7438891391,kWh
SF_1236,2022-03-01T00:00:00,generatedEnergy,0,kWh
SF_1236,2022-04-01T00:00:00,consumedEnergy,80165.8033362623,kWh
SF_1236,2022-04-01T00:00:00,generatedEnergy,0,kWh
SF_1236,2022-05-01T00:00:00,consumedEnergy,48641.4129547275,kWh
SF_1236,2022-05-01T00:00:00,generatedEnergy,0,kWh
SF_1236,2022-06-01T00:00:00,consumedEnergy,41412.6324073975,kWh
SF_1236,2022-06-01T00:00:00,generatedEnergy,0,kWh
SF_1236,2022-07-01T00:00:00,consumedEnergy,55299.1560504025,kWh
SF_1236,2022-07-01T00:00:00,generatedEnergy,0,kWh
SF_1236,2022-08-01T00:00:00,consumedEnergy,59077.6720069516,kWh
SF_1236,2022-08-01T00:00:00,generatedEnergy,0,kWh
SF_1236,2022-09-01T00:00:00,consumedEnergy,49656.2312263615,kWh
SF_1236,2022-09-01T00:00:00,generatedEnergy,0,kWh
SF_1236,2022-10-01T00:00:00,consumedEnergy,74421.2956438431,kWh
SF_1236,2022-10-01T00:00:00,generatedEnergy,0,kWh
SF_1236,2022-11-01T00:00:00,consumedEnergy,79850.8824233405,kWh
SF_1236,2022-11-01T00:00:00,generatedEnergy,0,kWh
SF_1236,2022-12-01T00:00:00,consumedEnergy,121796.326141352,kWh
SF_1236,2022-12-01T00:00:00,generatedEnergy,0,kWh
SF_1237,2022-01-01T00:00:00,consumedEnergy,47901.1916801826,kWh
SF_1237,2022-01-01T00:00:00,generatedEnergy,0,kWh
SF_1237,2022-02-01T00:00:00,consumedEnergy,35618.7333873979,kWh
SF_1237,2022-02-01T00:00:00,generatedEnergy,0,kWh
SF_1237,2022-03-01T00:00:00,consumedEnergy,40606.3939212579,kWh
SF_1237,2022-03-01T00:00:00,generatedEnergy,0,kWh
SF_1237,2022-04-01T00:00:00,consumedEnergy,41008.8146087181,kWh
SF_1237,2022-04-01T00:00:00,generatedEnergy,0,kWh
SF_1237,2022-05-01T00:00:00,consumedEnergy,18203.6387157781,kWh
SF_1237,2022-05-01T00:00:00,generatedEnergy,0,kWh
SF_1237,2022-06-01T00:00:00,consumedEnergy,16662.3863821765,kWh
SF_1237,2022-06-01T00:00:00,generatedEnergy,0,kWh
SF_1237,2022-07-01T00:00:00,consumedEnergy,23043.2264048964,kWh
SF_1237,2022-07-01T00:00:00,generatedEnergy,0,kWh
SF_1237,2022-08-01T00:00:00,consumedEnergy,29272.7376547869,kWh
SF_1237,2022-08-01T00:00:00,generatedEnergy,0,kWh
SF_1237,2022-09-01T00:00:00,consumedEnergy,26965.0249666023,kWh
SF_1237,2022-09-01T00:00:00,generatedEnergy,0,kWh
SF_1237,2022-10-01T00:00:00,consumedEnergy,36159.8781574267,kWh
SF_1237,2022-10-01T00:00:00,generatedEnergy,0,kWh
SF_1237,2022-11-01T00:00:00,consumedEnergy,39005.493633566,kWh
SF_1237,2022-11-01T00:00:00,generatedEnergy,0,kWh
SF_1237,2022-12-01T00:00:00,consumedEnergy,54569.9844872107,kWh
SF_1237,2022-12-01T00:00:00,generatedEnergy,0,kWh
SF_1238,2022-01-01T00:00:00,consumedEnergy,22660.7291072675,kWh
SF_1238,2022-01-01T00:00:00,generatedEnergy,0,kWh
SF_1238,2022-02-01T00:00:00,consumedEnergy,19409.1293530865,kWh
SF_1238,2022-02-01T00:00:00,generatedEnergy,0,kWh
SF_1238,2022-03-01T00:00:00,consumedEnergy,22065.1466984121,kWh
SF_1238,2022-03-01T00:00:00,generatedEnergy,0,kWh
SF_1238,2022-04-01T00:00:00,consumedEnergy,17574.5618768479,kWh
SF_1238,2022-04-01T00:00:00,generatedEnergy,0,kWh
SF_1238,2022-05-01T00:00:00,consumedEnergy,10965.0295956599,kWh
SF_1238,2022-05-01T00:00:00,generatedEnergy,0,kWh
SF_1238,2022-06-01T00:00:00,consumedEnergy,10828.8594027115,kWh
SF_1238,2022-06-01T00:00:00,generatedEnergy,0,kWh
SF_1238,2022-07-01T00:00:00,consumedEnergy,12397.7577927713,kWh
SF_1238,2022-07-01T00:00:00,generatedEnergy,0,kWh
SF_1238,2022-08-01T00:00:00,consumedEnergy,14403.6846556742,kWh
SF_1238,2022-08-01T00:00:00,generatedEnergy,0,kWh
SF_1238,2022-09-01T00:00:00,consumedEnergy,11208.4236626892,kWh
SF_1238,2022-09-01T00:00:00,generatedEnergy,0,kWh
SF_1238,2022-10-01T00:00:00,consumedEnergy,17215.9869153874,kWh
SF_1238,2022-10-01T00:00:00,generatedEnergy,0,kWh
SF_1238,2022-11-01T00:00:00,consumedEnergy,20584.7163263066,kWh
SF_1238,2022-11-01T00:00:00,generatedEnergy,0,kWh
SF_1238,2022-12-01T00:00:00,consumedEnergy,24156.822613186,kWh
SF_1238,2022-12-01T00:00:00,generatedEnergy,0,kWh
SF_1239,2022-01-01T00:00:00,consumedEnergy,493.656501604495,kWh
SF_1239,2022-01-01T00:00:00,generatedEnergy,1.03048806967384,kWh
SF_1239,2022-02-01T00:00:00,consumedEnergy,446.238867024904,kWh
SF_1239,2022-02-01T00:00:00,generatedEnergy,0.848402089937586,kWh
SF_1239,2022-03-01T00:00:00,consumedEnergy,522.379945446104,kWh
SF_1239,2022-03-01T00:00:00,generatedEnergy,0.897306902823208,kWh
SF_1239,2022-04-01T00:00:00,consumedEnergy,404.955561865053,kWh
SF_1239,2022-04-01T00:00:00,generatedEnergy,0.85602833383139,kWh
SF_1239,2022-05-01T00:00:00,consumedEnergy,211.92385018113,kWh
SF_1239,2022-05-01T00:00:00,generatedEnergy,0.467701773281612,kWh
SF_1239,2022-06-01T00:00:00,consumedEnergy,251.52828498315,kWh
SF_1239,2022-06-01T00:00:00,generatedEnergy,0.406966695110496,kWh
SF_1239,2022-07-01T00:00:00,consumedEnergy,284.717510161299,kWh
SF_1239,2022-07-01T00:00:00,generatedEnergy,0.594613233948574,kWh
SF_1239,2022-08-01T00:00:00,consumedEnergy,380.992000235719,kWh
SF_1239,2022-08-01T00:00:00,generatedEnergy,0.687757718558987,kWh
SF_1239,2022-09-01T00:00:00,consumedEnergy,303.996381894428,kWh
SF_1239,2022-09-01T00:00:00,generatedEnergy,0.477770508957021,kWh
SF_1239,2022-10-01T00:00:00,consumedEnergy,457.14003161822,kWh
SF_1239,2022-10-01T00:00:00,generatedEnergy,0.862316030655044,kWh
SF_1239,2022-11-01T00:00:00,consumedEnergy,437.872453865457,kWh
SF_1239,2022-11-01T00:00:00,generatedEnergy,0.7657391638507,kWh
SF_1239,2022-12-01T00:00:00,consumedEnergy,502.860239120041,kWh
SF_1239,2022-12-01T00:00:00,generatedEnergy,0.857932735371548,kWh
SF_1240,2022-01-01T00:00:00,consumedEnergy,8432.53848441572,kWh
